source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'The Atlantic'}",Robert F. Worth,A Night at the Theater With Hezbollah,Hezbollah put on a play to stir the faithful. Watching it made me wonder about the real-life dramas that don’t make it to the stage.,https://www.theatlantic.com/international/archive/2024/02/hezbollah-lebanon-iran-israel-war/677427/?utm_source=feed,,2024-02-12T12:00:00Z,"When I first saw the announcement, I thought it was a joke. Hezbollah, the Lebanese militant movement, was staging an “immersive theatrical performance” in Beirut, with three interlinked plays runnin… [+13947 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",,Israel-Gaza war: Palestinians who fled to Rafah fear Israeli assault,"Forced to move time and time again, Palestinians insist fleeing to Egypt is not an option.",https://www.bbc.co.uk/news/av/world-middle-east-68249363,https://ichef.bbci.co.uk/news/1024/branded_news/B81A/production/_132603174_p0hb0t9w.jpg,2024-02-09T12:40:10Z,"Hundreds of thousands of Palestinians in Rafah Gaza's southernmost city arrived there after being forced to move again and again, fleeing Israeli air strikes and ground attacks.
But Israel's prime m… [+377 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",,Watch: 'Whose daughter is she?' – on patrol with Gaza's paramedics,"As waves of air strikes hit in the first month of war, BBC News Arabic followed the tireless first responders.",https://www.bbc.co.uk/news/av/world-middle-east-68280216,https://ichef.bbci.co.uk/news/1024/branded_news/1829C/production/_132627989_p0hbkc54.jpg,2024-02-13T01:04:01Z,"Warning: This video contains images of conflict and violence that some viewers may find distressing.
During the first month of the war between Hamas and Israel, northern Gaza was under heavy Israeli… [+379 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",https://www.facebook.com/bbcnews,Why the race to replace George Santos matters beyond New York,Democrat Tom Suozzi and Republican Mazi Pilip are running a campaign closely watched by both parties.,https://www.bbc.co.uk/news/world-us-canada-68280588,https://ichef.bbci.co.uk/news/1024/branded_news/7384/production/_132627592_gettyimages-1824779423.jpg,2024-02-13T03:21:15Z,"George Santos walked the halls of Capitol Hill for less than a year as a congressman before his colleagues expelled him last December over allegations of fraud. 
Voting is now under way to pick his … [+5502 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",https://www.facebook.com/bbcnews,Joe Biden: A political hand grenade disguised as a report,The findings into Joe Biden's handling of classified files reignite debate over his age and competency.,https://www.bbc.co.uk/news/world-us-canada-68248059,https://ichef.bbci.co.uk/news/1024/branded_news/18127/production/_132599589_gettyimages-1988741205.jpg,2024-02-09T06:20:13Z,"It was a political grenade disguised as a 345-page report.
The pyrotechnics were delivered on Thursday afternoon in the findings of special counsel Robert Hur's investigation into Joe Biden's handli… [+4962 chars]"
"{'id': None, 'name': 'MarketWatch'}",William Watts,Oil prices pull back after surging 6% last week,Oil prices pull back to begin the week.,https://www.marketwatch.com/story/oil-prices-pull-back-after-surging-6-last-week-80b05721,https://images.mktw.net/im-268308/social,2024-02-12T12:48:00Z,"Oil futures fell Monday, pulling back after a surge that saw both Brent and West Texas Intermediate crude end last week at their highs for February as Middle East tensions rose.
Price moves
<ul><li… [+1027 chars]"
"{'id': 'politico', 'name': 'Politico'}",Associated Press,Netanyahu orders evacuation plan for densely packed Gaza city ahead of expected invasion,"The announcement came after heavy international criticism, including from the U.S., of Israeli intentions to move ground forces into the city.",https://www.politico.com/news/2024/02/09/netanyahu-orders-evacuation-plan-for-densely-packed-gaza-city-ahead-of-expected-invasion-00140699,https://static.politico.com/a1/67/c21652ad452fa381552c0c1f7a8f/israel-palestinians-65891.jpg,2024-02-09T17:15:53Z,"It is impossible to achieve the goal of the war of eliminating Hamas by leaving four Hamas battalions in Rafah, Netanyahus office said. On the contrary, it is clear that intense activity in Rafah req… [+5951 chars]"
"{'id': 'politico', 'name': 'Politico'}",Associated Press,Egypt threatens to suspend Camp David Accords if Israel pushes into Gaza border town,Those Camp David Accords have been a cornerstone of regional stability for nearly a half-century.,https://www.politico.com/news/2024/02/11/egypt-threatens-to-suspend-camp-david-accords-if-israel-pushes-into-gaza-border-town-00140838,https://static.politico.com/b7/05/c9cc62f44cfeb1cc3bac762e6d2e/aptopix-israel-palestinians-47242.jpg,2024-02-11T11:49:08Z,"The stand-off between Israel and Egypt, two close U.S. allies, comes as aid groups warn that an offensive in Rafah would worsen the already catastrophic humanitarian situation in Gaza, where around 8… [+3803 chars]"
"{'id': 'politico', 'name': 'Politico'}",Associated Press,Israeli forces rescue 2 hostages in dramatic Gaza raid,More than 60 Palestinians were killed in airstrikes.,https://www.politico.com/news/2024/02/12/israeli-forces-rescue-2-hostages-in-dramatic-gaza-raid-00141056,https://static.politico.com/4d/09/0066705b44c29eef2fddc15d0e77/israel-palestinians-74007.jpg,2024-02-12T23:02:57Z,"Israels offensive has killed more than 28,000 Palestinians in the territory, displaced over 80% of the population and set off a massive humanitarian crisis.
More than 12,300 Palestinian children and… [+5558 chars]"
"{'id': 'politico', 'name': 'Politico'}",Kelly Garrity,Biden ramps up pressure on Netanyahu over plans for Rafah attack,"Biden told Netanyahu that ""a military operation in Rafah should not proceed"" without a plan to protect the more than 1 million people living in the city.",https://www.politico.com/news/2024/02/11/biden-netanyahu-rafah-invasion-00140865,https://static.politico.com/fb/4c/a94613f64847a3ae1cdc804068fb/israel-palestinians-94176.jpg,2024-02-11T19:23:41Z,"The Biden administration, aid agencies and other world leaders have urged Netanyahu to call off his plans to invade the southern Gaza city, which had a population of roughly 280,000, before the war b… [+1242 chars]"
"{'id': 'politico', 'name': 'Politico'}",Adam Cancryn,Biden warns Israel against Rafah attack without plan to protect civilians,"After addressing reporters on the Mideast, the president did not take questions.",https://www.politico.com/news/2024/02/12/biden-israel-rafah-attack-00141035,https://static.politico.com/a1/bc/eb013d4946cea55f7012971f292c/biden-jordan-73317.jpg,2024-02-12T23:02:49Z,"The president also leveled a rare measure of direct criticism at Israel over its broader war, saying too many of the over 27,000 Palestinians killed in this conflict have been innocent civilians and … [+3326 chars]"
"{'id': 'politico', 'name': 'Politico'}",Associated Press,Israeli strikes kill 44 Palestinians in Rafah after Netanyahu warns of ground invasion,More than half of Gaza's 2.3 million people are packed into the southern Gaza city.,https://www.politico.com/news/2024/02/10/israeli-strike-rafah-00140827,https://static.politico.com/c9/1a/a0170b8b4428b99551ae1e603779/israel-palestinians-54264.jpg,2024-02-10T18:08:02Z,"Egyptian Foreign Minister Sameh Shoukry warned that any Israeli ground offensive on Rafah would have disastrous consequences, and asserted that Israel aims to eventually force the Palestinians out of… [+4644 chars]"
"{'id': 'politico', 'name': 'Politico'}",Emily Ngo,Candidates clash and tempers flare at New York special election debate,"GOP-backed Mazi Pilip and Democrat Tom Suozzi faced off over the border, abortion and more.",https://www.politico.com/news/2024/02/08/candidates-clash-and-tempers-flare-at-new-york-special-election-debate-00140634,https://static.politico.com/a1/78/dcc2ffa8413dbfe2ee035e0d0f11/645e2389-5272-48fb-99c1-7c017efdf626.jpg,2024-02-09T02:53:54Z,"Pilip sought to portray Suozzi, a former member of congress, as polished but not practical.
You know the difference between me and you? the county legislator challenged. You are a talker. I am the p… [+3231 chars]"
"{'id': 'politico', 'name': 'Politico'}",Associated Press,Iran marks 45th anniversary of Islamic Revolution amid regional tensions,"During the celebrations, a paratrooper jumped from a plane while displaying a Palestinian flag.",https://www.politico.com/news/2024/02/11/iran-marks-45th-anniversary-of-islamic-revolution-amid-regional-tensions-00140839,https://static.politico.com/f6/93/cd8dac5040fd87df0188d706d309/iran-revolution-anniversary-34116.jpg,2024-02-11T13:00:15Z,"Processions started out from several points, converging at Azadi Square in the capital. State TV showed crowds in many cities and towns, claiming that millions participated in the rallies across the … [+2441 chars]"
"{'id': None, 'name': 'Rolling Stone'}",Peter Wade,Biden Nearing a ‘Breach’ with Netanyahu Over Gaza War: Report,"President Joe Biden is considering sharpening his rhetoric about Israel's military assault on Gaza, according to a report.",http://www.rollingstone.com/politics/politics-news/biden-nearing-breach-netanyahu-gaza-report-1234966269/,https://www.rollingstone.com/wp-content/uploads/2024/02/GettyImages-1731162446.jpg?w=1600&h=900&crop=1,2024-02-11T18:11:55Z,"President Joe Biden is “warming” to the idea of being more publicly critical of Israeli Prime Minister Benjamin Netanyahu as his country’s assault on Gaza continues unabated, The Washington Post repo… [+3874 chars]"
"{'id': None, 'name': 'The Points Guy'}",Gene Sloan,The 5 best destinations you can visit on a Windstar Cruises ship,"Where can you go on a Windstar Cruises ship? A surprising number of places, given the line’s small size. Despite having just six vessels, the upscale line operates voyages to a wide range of destinations around the world, from North America and Europe to Fren…",https://thepointsguy.com/guide/best-windstar-cruises-destinations/,https://thepointsguy.global.ssl.fastly.net/us/originals/2023/11/Windstar_Star-Pride_Mediterranian_Monemvasia_Drone_0076_edit-scaled.jpg,2024-02-12T14:00:39Z,"Where can you go on a Windstar Cruises ship? A surprising number of places, given the line's small size. Despite having just six vessels, the upscale line operates voyages to a wide range of destinat… [+10784 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,Palestinian President Mahmoud Abbas in Qatar for Gaza ceasefire talks,"Abbas is scheduled to meet Qatar's emir on Monday, as the Israel-Hamas war rages on.",https://www.aljazeera.com/news/2024/2/11/palestinian-president-mahmoud-abbas-in-qatar-for-gaza-ceasefire-talks,https://www.aljazeera.com/wp-content/uploads/2024/02/AFP__20231024__33Z34EH__v2__HighRes__PalestinianFranceIsraelPoliticsDiplomacyConflic-1707667328.jpg?resize=1920%2C1440,2024-02-11T19:12:50Z,"Palestinian President Mahmoud Abbas has arrived in Doha for talks on securing a ceasefire in Gaza with the Qatari emir, whose country has been at the heart of mediation efforts between Israel and Ham… [+3777 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,"Tehran ‘never sought’ to expand war in the region, Iran’s FM says",Iranian Foreign Minister Hossein Amir-abdollahian is in Lebanon to discuss the impact of Israel's war in Gaza.,https://www.aljazeera.com/news/2024/2/10/tehran-never-sought-to-expand-war-in-the-region-irans-fm-says,https://www.aljazeera.com/wp-content/uploads/2024/01/34F62BU-Preview-1705556160.jpg?resize=1200%2C630,2024-02-10T16:23:56Z,"Iran has never sought war in the region, the countrys foreign minister has said on a visit to Lebanon to discuss Israels war on Gaza and its impact on regional security.
Iran and Lebanon confirm tha… [+3722 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,Hamas warns Israeli invasion of Rafah will ‘torpedo’ truce talks,Palestinian group issues warning as Biden says Israel shouldn't invade without 'credible' plan to protect civilians.,https://www.aljazeera.com/news/2024/2/11/hamas-warns-israeli-invasion-of-rafah-will-torpedo-truce-talks,https://www.aljazeera.com/wp-content/uploads/2024/02/AFP__20240211__34J64TD__v2__HighRes__PalestinianIsraelConflict-1707681485.jpg?resize=1920%2C1440,2024-02-11T20:49:11Z,"Hamas has warned Israel that a ground offensive in Rafah would imperil negotiations on a truce and the exchange of captives and prisoners, as United States President Joe Biden said an assault should … [+3315 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,UNWRA refutes Israeli implications of Hamas tunnel below Gaza HQ,The aid agency says it has 'no knowledge' of areas beneath its headquarters in Gaza.,https://www.aljazeera.com/news/2024/2/11/unrwa-says-israeli-claim-of-tunnel-underneath-its-facility-merits-probe,https://www.aljazeera.com/wp-content/uploads/2023/11/AP23313587395331-1700216497.jpg?resize=1920%2C1440,2024-02-11T11:40:12Z,"The chief of the UNs aid agency in Gaza has said that it had no knowledge of what was beneath its abandoned headquarters amid Israeli claims that a Hamas tunnel ran below the Gaza City site.
Philipp… [+4256 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,Israeli bombs target Gaza’s overcrowded Rafah,More than half of Gaza's people have packed into the city as Israel threatens to expand its ground offensive there.,https://www.aljazeera.com/gallery/2024/2/9/israeli-bombs-target-gazas-overcrowded-rafah,https://www.aljazeera.com/wp-content/uploads/2024/02/AFP__20240209__34HZ7M4__v1__Preview__PalestinianIsraelConflict-1707472034.jpg?resize=1200%2C630,2024-02-09T10:48:04Z,"The Israeli military has bombed targets in overcrowded Rafah, hours after United States officials warned Tel Aviv against expanding its ground offensive to the southern city, where more than half of … [+1489 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,Hamas official survives Israeli attack that kills two others in Lebanon,"The drone strike hit a car 35km (22 miles) from the Lebanese capital, Beirut.",https://www.aljazeera.com/news/2024/2/10/figure-close-to-hamas-survives-israeli-strike-in-lebanon-2-others-killed,https://www.aljazeera.com/wp-content/uploads/2024/02/2024-02-10T125109Z_1102611522_RC2NZ5AVN0QQ_RTRMADP_3_ISRAEL-LEBANON-HAMAS-1707577011.jpg?resize=1920%2C1440,2024-02-10T18:22:19Z,"An Israeli drone raid that hit a car 35km (22 miles) from the Lebanese capital, Beirut, has killed at least two people, but a Hamas official who was the target survived the attack, security sources t… [+3155 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera Staff,What is happening in Gaza’s Rafah as Israel threatens to attack?,"Over a million Palestinians are trapped at Gaza's southernmost point, with the Israeli army preparing a ground attack.",https://www.aljazeera.com/news/2024/2/11/what-is-happening-in-gazas-rafah-as-israel-threatens-to-attack,https://www.aljazeera.com/wp-content/uploads/2024/02/2024-02-09T080959Z_673193594_RC29Y5AM5CUH_RTRMADP_3_ISRAEL-PALESTINIANS-GAZA-KITES-1707569394.jpg?resize=1920%2C1440,2024-02-11T15:06:37Z,"Rafah, a looming Israeli ground operation, and the impact on more than a million trapped civilians are top headlines.
But what is Rafah and what are the details around this announced Israeli operati… [+6387 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,‘We’re going to do it’: Israeli PM set on invasion of Rafah,Israel is yet to say how it will protect the 1.4 million civilians crammed into the city from the planned assault.,https://www.aljazeera.com/news/2024/2/11/israel-working-on-rafah-invasion-in-gaza-despite-international-alarm,https://www.aljazeera.com/wp-content/uploads/2024/02/2024-02-11T073007Z_1517006759_RC2LZ5A63KCG_RTRMADP_3_ISRAEL-PALESTINIANS-GAZA-RAFAH-FAMILY-1707638418.jpg?resize=1920%2C1440,2024-02-11T10:28:19Z,"Israel is determined to advance with its unspecified plans to invade the city of Rafah in southern Gaza, where millions of displaced Palestinians are sheltering.
Prime Minister Benjamin Netanyahu re… [+4197 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,"Israel ramps up deadly attacks on Gaza’s Rafah despite US, UN warnings",US tells Israel it won't support 'unplanned' Rafah offensive as President Biden calls Gaza attacks 'over the top'.,https://www.aljazeera.com/news/2024/2/9/israel-ramps-up-deadly-attacks-on-gazas-rafah-despite-us-un-warnings,https://www.aljazeera.com/wp-content/uploads/2024/02/2024-02-08T123353Z_142177655_RC29Y5A3JTYL_RTRMADP_3_ISRAEL-PALESTINIANS-1707428857.jpg?resize=1920%2C1440,2024-02-09T09:37:48Z,Israel is ramping up its attacks on Rafah as it prepares to mount a ground offensive despite warnings of catastrophic consequences for displaced Palestinians and the United States saying it wont back… [+4174 chars]
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera Staff,‘There will be massacres’: Palestinians in Rafah speak of their fears,The Israeli army has pushed them from one spot in Gaza to another. Now these exhausted people say they're done moving.,https://www.aljazeera.com/features/2024/2/13/there-will-be-massacres-palestinians-in-rafah-speak-of-their-fears,https://www.aljazeera.com/wp-content/uploads/2024/02/Untitled-1-copy-1707752708.jpg?resize=1920%2C1440,2024-02-13T06:08:04Z,"Rafah, Gaza Strip About 1.5 million Palestinians, most of them displaced, are squeezed into the small city of Rafah in the southern Gaza Strip.
They have been expelled from their homes in other part… [+5573 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Rami G Khouri,Watching the Watchdogs: Israel’s legacy of media deception stumbles,Israel's deception campaign against UNRWA does not seem to be working as expected. Why?,https://www.aljazeera.com/opinions/2024/2/9/watching-the-watchdogs-israels-legacy-of-media-deception-stumbles,https://www.aljazeera.com/wp-content/uploads/2024/02/AFP__20240130__34H86PL__v1__HighRes__PalestinianIsraelConflictUnrwa-1707154425.jpg?resize=1920%2C1440,2024-02-09T07:06:14Z,"In the last two weeks, the Israeli government put on a masterclass on how to use the Western media to spread fake news and propaganda and to justify anti-Palestinian actions taken by the United State… [+9249 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,EU’s Borrell suggests US stop arming Israel amid fears over Rafah assault,Josep Borrell says 'too many people' are being killed in Gaza as Israel pledges to press on with Rafah offensive.,https://www.aljazeera.com/news/2024/2/12/eus-borrell-suggests-us-stop-arming-israel-amid-fears-over-rafah-assault,https://www.aljazeera.com/wp-content/uploads/2024/02/AFP__20240212__34JA2QF__v3__Preview__PalestinianIsraelConflictHostages-1707733778.jpg?resize=1200%2C630,2024-02-12T18:22:12Z,"European Union foreign policy chief Josep Borrell has urged allies of Israel, primarily the United States, to stop sending it weapons as too many people are being killed in Gaza.
Pointing to US Pres… [+3974 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Jillian Kestler-D'Amours,Biden’s frustrations with Netanyahu ‘meaningless’ without action: Analysts,"US president must do more than criticise Israeli leader behind closed doors, advocates say, as Rafah offensive looms.",https://www.aljazeera.com/news/2024/2/12/bidens-frustrations-with-netanyahu-meaningless-without-action-analysts,https://www.aljazeera.com/wp-content/uploads/2024/02/2024-02-11T210951Z_1092936945_RC27Z5AND5O6_RTRMADP_3_USA-ECONOMY-BIDEN-SHRINKFLATION-1707773761.jpg?resize=1920%2C1440,2024-02-12T23:16:46Z,"Joe Biden is getting frustrated with Israel.
That is what unnamed sources have been telling media outlets in the United States, as the president faces widespread condemnation over his support for Is… [+7188 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,Ukraine aid package approval gains momentum after key US Senate vote,"Despite opposition from former US President Donald Trump, senators moved closer to passing a foreign aid bill.",https://www.aljazeera.com/news/2024/2/11/ukraine-aid-package-approval-gains-momentum-after-key-us-senate-vote,https://www.aljazeera.com/wp-content/uploads/2024/02/AFP__20221222__1451555244__v1__HighRes__USHousePreparesForHouseOmnibusBillVote-1707092237.jpg?resize=1920%2C1440,2024-02-11T20:21:02Z,"A narrowly divided US Senate moved closer to passing a $95.34bn aid package for Ukraine, Israel and Taiwan, showing undiminished bipartisanship despite mounting opposition from Republican hardliners … [+2468 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Sultan Barakat,The way forward for Palestine: A call for international protection,The first step towards ensuring peace in the region should be placing Palestinians under international protection.,https://www.aljazeera.com/opinions/2024/2/9/the-way-forward-for-palestine-a-call-for-international-protection,https://www.aljazeera.com/wp-content/uploads/2024/02/AA-20240131-33575289-33575287-ISRAELI_ARMY_WITHDRAWS_FROM_THE_STREETS_OF_GAZA_CITY_LEAVING_DEBRIS-1-1707198153.jpg?resize=1920%2C1440,2024-02-09T18:10:12Z,"In the wake of the landmark International Court of Justice (ICJ) ruling that Israel is plausibly engaged in a genocide of the Palestinian people in Gaza, all states that are party to the Genocide Con… [+9369 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Donald Earl Collins,Western narcissism and support for genocidal Israel go hand in hand,Delusional beliefs of civilisational superiority help the West claim it is on the right side of history in Gaza.,https://www.aljazeera.com/opinions/2024/2/11/western-narcissism-and-support-for-genocidal-israel-go-hand-in-hand,https://www.aljazeera.com/wp-content/uploads/2024/02/2023-10-18T080851Z_1756653564_RC2WU3A0J77W_RTRMADP_3_ISRAEL-PALESTINIANS-BIDEN-1707667447_e1a8c8-1707667590.jpg?resize=1200%2C630&quality=80,2024-02-11T17:17:33Z,"For more than four months now, the United States, the United Kingdom, and other Western countries have been staunchly supporting Israels war on Gaza. As of now, the Israeli army has killed more than … [+8314 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,Israeli military kills 28 after Netanyahu signals Rafah invasion plan,At least 10 children among the dead as fears of an Israeli ground assault intensify in southern Gaza.,https://www.aljazeera.com/news/2024/2/10/israeli-military-kills-28-after-netanyahu-signals-rafah-invasion-plan,https://www.aljazeera.com/wp-content/uploads/2024/02/AFP__20240209__34HZ7LG__v4__Preview__TopshotPalestinianIsraelConflict-1707472047.jpg?resize=1200%2C630,2024-02-10T09:59:29Z,The Israeli military has killed at least 28 Palestinians in strikes on Rafah immediately after Prime Minister Benjamin Netanyahu signalled that an invasion of the city in southern Gaza may be close.
… [+3106 chars],,,,,,,
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Dwayne Oxford,Black power and ‘edutainment’: The political roots of hip-hop music,"From the United States to the Global South, the genre has gained broad appeal by casting a spotlight on social ills.",https://www.aljazeera.com/features/2024/2/10/black-power-edutainment-the-political-roots-of-hip-hop-music,https://www.aljazeera.com/wp-content/uploads/2024/02/GettyImages-97798326-1707383052_3509bf-1707578227.jpg?resize=1200%2C630&quality=80,2024-02-10T15:23:32Z,"Rats in the front room, roaches in the back Junkies in the alley with a baseball bat  I tried to get away but I couldnt get far  Cause the man with the tow truck repossessed my car.
It was 1982, and… [+14095 chars]"
"{'id': 'abc-news', 'name': 'ABC News'}",Meredith Deliso,Netanyahu declares 'victory within reach'...,"Netanyahu declares 'victory within reach'...

 
 
 
 (Third column, 13th story, link)

 

 

 
 Related stories:Invasion of Gaza-Egypt Border City Looms With Warning of Bloodbath...
May cause casualties in 'tens of thousands'...
Hamas Military Compound …",https://abcnews.go.com/International/netanyahu-this-week-interview/story?id=107130717,https://i.abcnewsfe.com/a/129ff4ca-c082-4809-bde6-a990532bf219/netanyahu-abc-jt-240210_1707604161214_hpMain_16x9.jpg?w=1600,2024-02-11T03:25:39Z,"As Israel prepares to launch a ground assault in the southern Gaza city of Rafah, Israeli Prime Minister Benjamin Netanyahu told ABC News that ""victory is within reach.""
""We're going to do it. We're… [+2246 chars]"
"{'id': None, 'name': 'Deadline'}",Max Goldbart,Series Mania Forced To Address Absence Of Israeli Shows In Competition After Fest Chief Said It Was “Impossible” To Include Any Due To The Ongoing War With Hamas,EXCLUSIVE: The Israeli producers and writers guilds have been in talks with Series Mania bosses after the festival’s chief said it was “impossible” for a show from the country to be included in its official selection this year. Sources from the Israeli sector…,http://deadline.com/2024/02/series-mania-israel-competition-shows-laurence-herszberg-1235820293/,https://deadline.com/wp-content/uploads/2022/11/A-BODY-THAT-WORKS-bts-Rotem-Yehuda-2-credit-Michael-Tumarkin.jpg?w=1024,2024-02-09T16:02:04Z,EXCLUSIVE: The Israeli producers and writers guilds have been in talks with Series Mania bosses after the festival’s chief said it was “impossible” for a show from the country to be included in its o… [+2657 chars]
"{'id': None, 'name': 'Deadline'}",Ted Johnson,"Adam Schiff And Steve Garvey Clash Over Donald Trump In Latest U.S. Senate Debate; Moderators Seek Specifics On Crime, Housing And The Border","The four leading candidates for California’s open U.S. Senate seat met again this evening, this time in a one-hour San Francisco debate that produced fewer clashes than their first gathering last month. Still, with less than a month before the state’s open pr…",http://deadline.com/2024/02/senate-debate-adam-schiff-steve-garvey-1235823818/,https://deadline.com/wp-content/uploads/2024/02/Screenshot-2024-02-12-at-10.20.43-PM.jpeg?w=989,2024-02-13T05:28:00Z,"The four leading candidates for California‘s open U.S. Senate seat met again this evening, this time in a one-hour San Francisco debate that produced fewer clashes than their first gathering last mon… [+6105 chars]"
"{'id': None, 'name': 'Deadline'}",Zac Ntim,Berlinale Workers Call For “Immediate Ceasefire” In Gaza & Round On Leadership: “We Want To Hold The Festival To A Higher Standard”,"A group of Berlin Film Festival workers have released a statement calling for an “immediate ceasefire” in Gaza, the “release of all hostages”, and “stronger institutional leadership”, including from the Berlinale, in response to what they describe as the “cur…",http://deadline.com/2024/02/berlinale-workers-gaza-ceasefire-criticise-leaders-carlo-chatrian-mariette-rissenbeek-1235823930/,https://deadline.com/wp-content/uploads/2023/02/GettyImages-1204210054.jpg?w=1024,2024-02-13T11:54:06Z,"A group of Berlin Film Festival workers have released a statement calling for an “immediate ceasefire” in Gaza, the “release of all hostages”, and “stronger institutional leadership”, including from … [+8376 chars]"
"{'id': None, 'name': 'Deadline'}",Melanie Goodfellow,"Pope Francis, Hillary Clinton & Ban Ki-Moon To Be Feted At Berlin Cinema For Peace Gala Alongside Works Protecting Jewish Life & Sharon Stone Art","Pope Francis, Hillary Clinton and former UN chief Ban Ki-Moon will be honored at the upcoming Cinema for Peace gala in Berlin on February 19. The long-running gala run by the Cinema for Peace Foundation will be accompanied by the inaugural World Forum on the …",http://deadline.com/2024/02/pope-francis-hillary-clinton-ban-ki-moon-cinema-for-peace-gala-berlin-1235822747/,https://deadline.com/wp-content/uploads/2024/02/MixCollage-12-Feb-2024-03-47-PM-4958.jpg?w=1024,2024-02-12T15:53:20Z,"Pope Francis, Hillary Clinton and former UN chief Ban Ki-Moon will be honored at the upcoming Cinema for Peace gala in Berlin on February 19.
The long-running gala run by the Cinema for Peace Founda… [+5516 chars]"
"{'id': None, 'name': 'Deadline'}",Antonia Blyth,Mark Ruffalo Calls For Ceasefire In Gaza: “We’re Not Going To Bomb Our Way To Peace” – DGA Awards,Mark Ruffalo is calling for an Israel-Hamas ceasefire. At the DGA awards in Beverly Hills on Saturday night he told Deadline the pins on his lapel represented “peace lillies and Artists for Ceasefire”. Ruffalo said that Artists for Ceasefire is “calling for a…,http://deadline.com/2024/02/mark-ruffalo-gaza-ceasefire-mickey-17-brad-ingelsby-dga-awards-news-interview-1235821473/,https://deadline.com/wp-content/uploads/2024/02/Screen-Shot-2024-02-10-at-7.22.54-PM.png?w=546,2024-02-11T03:58:08Z,Mark Ruffalo is calling for an Israel-Hamas ceasefire. At the DGA awards in Beverly Hills on Saturday night he told Deadline the pins on his lapel represented “peace lillies and Artists for Ceasefire… [+2415 chars]
"{'id': None, 'name': 'The Indian Express'}",AP,Iran vows to keep backing Hezbollah during regional tensions linked to Israel-Hamas war,"Hezbollah began attacks along Lebanon's border with Israel on October 8 after 17 years of relative calm, a day after Hamas launched its attack on southern Israel that triggered the ongoing war.",https://indianexpress.com/article/world/iran-hezbollah-israel-hamas-war-regional-tensions-9153626/,https://images.indianexpress.com/2024/02/ayodhya-2024-02-09T210851.647.jpg,2024-02-09T15:42:00Z,"Iran’s foreign minister vowed after arriving in Beirut on Friday to keep supporting the militant Hezbollah group, saying Lebanon’s security affects that of Iran and the region.Hossein Amirabdollahian… [+1999 chars]"
"{'id': None, 'name': 'The Indian Express'}",AP,"Gaza mediators, others warn Israel of disaster if it launches ground invasion on crowded Rafah","Israeli airstrikes killed at least 44 Palestinians -- including more than a dozen children -- in Rafah, hours after Prime Minister Benjamin Netanyahu said he asked the military to plan for the evacuation of hundreds of thousands of people ahead of an invasion…",https://indianexpress.com/article/world/gaza-mediators-others-warn-israel-of-disaster-if-it-launches-ground-invasion-on-crowded-rafah-9155381/,https://images.indianexpress.com/2024/01/Thousands-cannot-leave-Gaza-hospital-despite-evacuation-order-aid-group-says.jpg,2024-02-11T02:24:50Z,"Israel’s neighbours and key mediators warned on Saturday of disaster and repercussions if its military launches a ground invasion in Gaza’s southern city of Rafah, where Israel says remaining Hamas s… [+4503 chars]"
